X;Y
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
0,4060067;0,5976024
